date,state,deaths,cases
2020-02-02,Washington,0,0
2020-02-03,Washington,0,0
2020-02-04,Washington,0,0
2020-02-05,Washington,0,0
2020-02-06,Washington,0,0
2020-02-07,Washington,0,0
2020-02-08,Washington,0,0
2020-02-09,Washington,0,0
2020-02-10,Washington,0,0
2020-02-11,Washington,0,0
2020-02-12,Washington,0,0
2020-02-13,Washington,0,0
2020-02-14,Washington,0,0
2020-02-15,Washington,0,0
2020-02-16,Washington,0,0
2020-02-17,Washington,0,0
2020-02-18,Washington,0,0
2020-02-19,Washington,0,0
2020-02-20,Washington,0,0
2020-02-21,Washington,0,0
2020-02-22,Washington,0,0
2020-02-23,Washington,0,0
2020-02-24,Washington,0,4
2020-02-25,Washington,0,0
2020-02-26,Washington,0,0
2020-02-27,Washington,0,0
2020-02-28,Washington,0,2
2020-02-29,Washington,1,3
2020-03-01,Washington,2,7
2020-03-02,Washington,3,6
2020-03-03,Washington,4,9
2020-03-04,Washington,1,15
2020-03-05,Washington,0,28
2020-03-06,Washington,1,11
2020-03-07,Washington,4,24
2020-03-08,Washington,3,31
2020-03-09,Washington,3,38
2020-03-10,Washington,2,100
2020-03-11,Washington,5,59
2020-03-12,Washington,3,81
2020-03-13,Washington,5,92
2020-03-14,Washington,3,98
2020-03-15,Washington,2,66
2020-03-16,Washington,6,119
2020-03-17,Washington,6,114
2020-03-18,Washington,14,118
2020-03-19,Washington,7,202
2020-03-20,Washington,8,176
2020-03-21,Washington,12,251
2020-03-22,Washington,2,189
2020-03-23,Washington,13,257
2020-03-24,Washington,13,368
2020-03-25,Washington,7,116
2020-03-26,Washington,22,623
2020-03-27,Washington,27,562
2020-03-28,Washington,14,541
2020-03-29,Washington,16,586
2020-03-30,Washington,12,283
2020-03-31,Washington,5,113
2020-04-01,Washington,24,296
2020-04-02,Washington,22,997
2020-04-03,Washington,21,381
2020-04-04,Washington,25,532
2020-04-05,Washington,26,486
2020-04-06,Washington,39,400
2020-04-07,Washington,26,298
2020-04-08,Washington,21,415
2020-04-09,Washington,26,511
2020-04-10,Washington,27,279
2020-04-11,Washington,15,339
2020-04-12,Washington,13,187
2020-04-13,Washington,14,133
2020-04-14,Washington,27,164
2020-04-15,Washington,20,95
2020-04-16,Washington,16,374
2020-04-17,Washington,22,299
2020-04-18,Washington,19,371
2020-04-19,Washington,8,14
2020-04-20,Washington,24,391
2020-04-21,Washington,22,155
2020-04-22,Washington,13,196
2020-04-23,Washington,21,375
2020-04-24,Washington,14,216
2020-04-25,Washington,12,368
2020-04-26,Washington,14,179
2020-04-27,Washington,14,214
2020-04-28,Washington,21,207
2020-04-29,Washington,13,325
2020-04-30,Washington,17,324
2020-05-01,Washington,7,320
2020-05-02,Washington,4,249
2020-05-03,Washington,7,560
2020-05-04,Washington,6,104
2020-05-05,Washington,17,187
2020-05-06,Washington,18,639
2020-05-07,Washington,22,314
2020-05-08,Washington,12,290
2020-05-09,Washington,10,152
2020-05-10,Washington,14,152
2020-05-11,Washington,18,391
2020-05-12,Washington,15,210
2020-05-13,Washington,5,110
2020-05-14,Washington,14,369
2020-05-15,Washington,17,270
2020-05-16,Washington,7,205
2020-05-17,Washington,1,178
2020-05-18,Washington,4,242
2020-05-19,Washington,22,232
2020-05-20,Washington,3,122
2020-05-21,Washington,9,170
2020-05-22,Washington,7,246
2020-05-23,Washington,1,214
2020-05-24,Washington,7,249
2020-05-25,Washington,7,276
2020-05-26,Washington,15,273
2020-05-27,Washington,15,287
2020-05-28,Washington,10,266
2020-05-29,Washington,4,286
2020-05-30,Washington,6,241
2020-05-31,Washington,0,196
2020-06-01,Washington,7,458
2020-06-02,Washington,6,336
2020-06-03,Washington,6,168
2020-06-04,Washington,5,223
2020-06-05,Washington,10,547
2020-06-06,Washington,3,221
2020-06-07,Washington,0,297
2020-06-08,Washington,5,529
2020-06-09,Washington,13,203
2020-06-10,Washington,2,144
2020-06-11,Washington,15,232
2020-06-12,Washington,9,404
2020-06-13,Washington,9,344
2020-06-14,Washington,4,215
2020-06-15,Washington,3,442
2020-06-16,Washington,11,372
2020-06-17,Washington,-5,321
2020-06-18,Washington,17,393
2020-06-19,Washington,12,382
2020-06-20,Washington,10,421
2020-06-21,Washington,3,331
2020-06-22,Washington,6,646
2020-06-23,Washington,8,335
2020-06-24,Washington,9,622
2020-06-25,Washington,7,598
2020-06-26,Washington,4,491
2020-06-27,Washington,6,542
2020-06-28,Washington,0,310
2020-06-29,Washington,10,695
2020-06-30,Washington,12,505
2020-07-01,Washington,7,717
2020-07-02,Washington,3,663
2020-07-03,Washington,10,496
2020-07-04,Washington,2,382
2020-07-05,Washington,5,669
2020-07-06,Washington,10,1049
2020-07-07,Washington,15,546
2020-07-08,Washington,10,598
2020-07-09,Washington,15,708
2020-07-10,Washington,16,721
2020-07-11,Washington,0,236
2020-07-12,Washington,12,855
2020-07-13,Washington,1,1357
2020-07-14,Washington,26,719
2020-07-15,Washington,21,747
2020-07-16,Washington,6,1264
2020-07-17,Washington,6,958
2020-07-18,Washington,11,663
2020-07-19,Washington,3,712
2020-07-20,Washington,9,1348
2020-07-21,Washington,10,797
2020-07-22,Washington,3,696
2020-07-23,Washington,14,813
2020-07-24,Washington,42,1023
2020-07-25,Washington,1,605
2020-07-26,Washington,4,538
2020-07-27,Washington,15,1126
2020-07-28,Washington,22,1028
2020-07-29,Washington,10,724
2020-07-30,Washington,10,800
2020-07-31,Washington,1,626
2020-08-01,Washington,22,923
2020-08-02,Washington,4,512
2020-08-03,Washington,5,851
2020-08-04,Washington,21,817
2020-08-05,Washington,-1,561
2020-08-06,Washington,11,667
2020-08-07,Washington,28,919
2020-08-08,Washington,8,371
2020-08-09,Washington,22,902
2020-08-10,Washington,7,977
2020-08-11,Washington,5,394
2020-08-12,Washington,3,551
2020-08-13,Washington,34,925
2020-08-14,Washington,3,486
2020-08-15,Washington,17,555
2020-08-16,Washington,19,758
2020-08-17,Washington,8,615
2020-08-18,Washington,26,523
2020-08-19,Washington,15,562
2020-08-20,Washington,14,690
2020-08-21,Washington,13,503
2020-08-22,Washington,7,566
2020-08-23,Washington,4,392
2020-08-24,Washington,5,547
2020-08-25,Washington,9,342
2020-08-26,Washington,6,573
2020-08-27,Washington,9,545
2020-08-28,Washington,15,645
2020-08-29,Washington,0,437
2020-08-30,Washington,0,288
2020-08-31,Washington,10,596
2020-09-01,Washington,16,343
2020-09-02,Washington,7,493
2020-09-03,Washington,8,566
2020-09-04,Washington,9,601
2020-09-05,Washington,0,179
2020-09-06,Washington,1,469
2020-09-07,Washington,0,116
2020-09-08,Washington,2,563
2020-09-09,Washington,21,480
2020-09-10,Washington,7,597
2020-09-11,Washington,6,465
2020-09-12,Washington,0,367
2020-09-13,Washington,0,220
2020-09-14,Washington,16,684
2020-09-15,Washington,12,361
2020-09-16,Washington,6,492
2020-09-17,Washington,10,387
2020-09-18,Washington,7,482
2020-09-19,Washington,0,303
2020-09-20,Washington,0,283
2020-09-21,Washington,7,634
2020-09-22,Washington,26,430
2020-09-23,Washington,12,809
2020-09-24,Washington,0,555
2020-09-25,Washington,18,552
2020-09-26,Washington,3,365
2020-09-27,Washington,0,308
2020-09-28,Washington,3,774
2020-09-29,Washington,19,415
2020-09-30,Washington,4,549
2020-10-01,Washington,5,606
2020-10-02,Washington,12,561
2020-10-03,Washington,-1,433
2020-10-04,Washington,0,367
2020-10-05,Washington,15,675
2020-10-06,Washington,8,492
2020-10-07,Washington,13,806
2020-10-08,Washington,6,727
2020-10-09,Washington,8,610
2020-10-10,Washington,1,386
2020-10-11,Washington,0,304
2020-10-12,Washington,3,738
2020-10-13,Washington,19,1046
2020-10-14,Washington,8,757
2020-10-15,Washington,12,770
2020-10-16,Washington,7,695
2020-10-17,Washington,1,521
2020-10-18,Washington,0,349
2020-10-19,Washington,18,920
2020-10-20,Washington,23,522
2020-10-21,Washington,4,779
2020-10-22,Washington,5,740
2020-10-23,Washington,7,825
2020-10-24,Washington,0,583
2020-10-25,Washington,0,498
2020-10-26,Washington,32,1123
2020-10-27,Washington,10,573
2020-10-28,Washington,16,899
2020-10-29,Washington,9,883
2020-10-30,Washington,5,1145
2020-10-31,Washington,0,687
2020-11-01,Washington,0,529
2020-11-02,Washington,16,1678
2020-11-03,Washington,23,821
2020-11-04,Washington,19,1483
2020-11-05,Washington,16,1368
2020-11-06,Washington,10,1664
2020-11-07,Washington,0,1097
2020-11-08,Washington,0,1090
2020-11-09,Washington,25,2250
2020-11-10,Washington,17,1531
2020-11-11,Washington,1,795
2020-11-12,Washington,24,2786
2020-11-13,Washington,15,2511
2020-11-14,Washington,4,1429
2020-11-15,Washington,0,1753
2020-11-16,Washington,23,3237
2020-11-17,Washington,25,2321
2020-11-18,Washington,18,1588
2020-11-19,Washington,13,2457
2020-11-20,Washington,21,2283
2020-11-21,Washington,0,1440
2020-11-22,Washington,0,1012
2020-11-23,Washington,37,5633
2020-11-24,Washington,32,2898
2020-11-25,Washington,18,2973
2020-11-26,Washington,0,704
2020-11-27,Washington,3,3319
2020-11-28,Washington,0,1506
2020-11-29,Washington,0,1597
2020-11-30,Washington,67,3842
2020-12-01,Washington,32,2794
2020-12-02,Washington,52,2960
2020-12-03,Washington,61,2196
2020-12-04,Washington,22,2633
2020-12-05,Washington,3,1321
2020-12-06,Washington,0,1426
2020-12-07,Washington,15,5963
2020-12-08,Washington,22,3320
2020-12-09,Washington,44,3185
2020-12-10,Washington,-71,3206
2020-12-11,Washington,22,3305
2020-12-12,Washington,-54,2915
2020-12-13,Washington,2,1986
2020-12-14,Washington,39,2957
2020-12-15,Washington,39,1743
2020-12-16,Washington,16,1225
2020-12-17,Washington,31,5318
2020-12-18,Washington,-2,3966
2020-12-19,Washington,1,1957
2020-12-20,Washington,1,498
2020-12-21,Washington,16,3593
2020-12-22,Washington,28,1562
2020-12-23,Washington,31,2628
2020-12-24,Washington,23,2437
2020-12-25,Washington,0,420
2020-12-26,Washington,15,3074
2020-12-27,Washington,0,273
2020-12-28,Washington,17,2511
2020-12-29,Washington,133,2145
2020-12-30,Washington,53,1763
2020-12-31,Washington,37,3609
2021-01-01,Washington,0,521
2021-01-02,Washington,1,1705
2021-01-03,Washington,0,5267
2021-01-04,Washington,34,2771
2021-01-05,Washington,53,2385
2021-01-06,Washington,70,2077
2021-01-07,Washington,38,3243
2021-01-08,Washington,49,4109
2021-01-09,Washington,7,2690
2021-01-10,Washington,1,501
2021-01-11,Washington,17,4738
2021-01-12,Washington,76,2292
2021-01-13,Washington,40,2327
2021-01-14,Washington,40,2437
2021-01-15,Washington,23,2161
2021-01-16,Washington,-1,608
2021-01-17,Washington,0,2400
2021-01-18,Washington,3,443
2021-01-19,Washington,46,2780
2021-01-20,Washington,1,1968
2021-01-21,Washington,110,1933
2021-01-22,Washington,47,2126
2021-01-23,Washington,4,1561
2021-01-24,Washington,0,416
2021-01-25,Washington,39,1966
2021-01-26,Washington,24,1391
2021-01-27,Washington,49,1724
2021-01-28,Washington,34,2438
2021-01-29,Washington,40,1991
2021-01-30,Washington,0,1415
2021-01-31,Washington,1,321
2021-02-01,Washington,35,1934
2021-02-02,Washington,-2,1264
2021-02-03,Washington,64,535
2021-02-04,Washington,26,2438
2021-02-05,Washington,34,1394
2021-02-06,Washington,1,414
2021-02-07,Washington,4,199
2021-02-08,Washington,9,2678
2021-02-09,Washington,95,772
2021-02-10,Washington,40,849
2021-02-11,Washington,26,924
2021-02-12,Washington,38,1257
2021-02-13,Washington,0,606
2021-02-14,Washington,0,131
2021-02-15,Washington,0,141
2021-02-16,Washington,38,1880
2021-02-17,Washington,47,1099
2021-02-18,Washington,44,1054
2021-02-19,Washington,18,846
2021-02-20,Washington,0,635
2021-02-21,Washington,0,126
2021-02-22,Washington,38,1364
2021-02-23,Washington,23,742
2021-02-24,Washington,41,862
2021-02-25,Washington,27,1084
2021-02-26,Washington,9,944
2021-02-27,Washington,0,633
2021-02-28,Washington,0,70
2021-03-01,Washington,14,1079
2021-03-02,Washington,18,793
2021-03-03,Washington,19,677
2021-03-04,Washington,23,837
2021-03-05,Washington,6,703
2021-03-06,Washington,3,568
2021-03-07,Washington,1,90
2021-03-08,Washington,21,1094
2021-03-09,Washington,12,711
2021-03-10,Washington,18,685
2021-03-11,Washington,8,780
2021-03-12,Washington,16,758
2021-03-13,Washington,0,697
2021-03-14,Washington,0,109
2021-03-15,Washington,9,1067
2021-03-16,Washington,14,637
2021-03-17,Washington,6,845
2021-03-18,Washington,13,800
2021-03-19,Washington,-1,823
2021-03-20,Washington,0,979
2021-03-21,Washington,0,44
2021-03-22,Washington,8,1307
2021-03-23,Washington,17,563
2021-03-24,Washington,1,913
2021-03-25,Washington,36,1097
2021-03-26,Washington,2,1103
2021-03-27,Washington,0,1185
2021-03-28,Washington,0,71
2021-03-29,Washington,8,1370
2021-03-30,Washington,6,787
2021-03-31,Washington,7,1091
2021-04-01,Washington,7,1142
2021-04-02,Washington,9,1270
2021-04-03,Washington,1,1043
2021-04-04,Washington,0,47
2021-04-05,Washington,12,2222
2021-04-06,Washington,12,596
2021-04-07,Washington,7,1175
2021-04-08,Washington,10,979
2021-04-09,Washington,6,1431
2021-04-10,Washington,0,1167
2021-04-11,Washington,0,73
2021-04-12,Washington,7,2502
2021-04-13,Washington,11,983
2021-04-14,Washington,16,1090
2021-04-15,Washington,5,1324
2021-04-16,Washington,15,1744
2021-04-17,Washington,0,1617
2021-04-18,Washington,0,70
2021-04-19,Washington,-1,180
2021-04-20,Washington,25,2853
2021-04-21,Washington,15,1585
2021-04-22,Washington,6,1495
2021-04-23,Washington,5,1859
2021-04-24,Washington,1,1536
2021-04-25,Washington,0,116
2021-04-26,Washington,20,2321
2021-04-27,Washington,12,1059
2021-04-28,Washington,12,1608
2021-04-29,Washington,13,1595
2021-04-30,Washington,0,192
2021-05-01,Washington,12,2765
2021-05-02,Washington,0,113
2021-05-03,Washington,8,2492
2021-05-04,Washington,20,1343
2021-05-05,Washington,11,1348
2021-05-06,Washington,12,1144
2021-05-07,Washington,11,1448
2021-05-08,Washington,0,1439
2021-05-09,Washington,0,69
2021-05-10,Washington,21,1643
2021-05-11,Washington,7,1270
2021-05-12,Washington,21,1078
2021-05-13,Washington,11,1346
2021-05-14,Washington,-6,2442
2021-05-15,Washington,0,778
2021-05-16,Washington,0,82
2021-05-17,Washington,19,801
2021-05-18,Washington,18,676
2021-05-19,Washington,20,891
2021-05-20,Washington,15,964
2021-05-21,Washington,12,1601
2021-05-22,Washington,0,0
2021-05-23,Washington,0,12
2021-05-24,Washington,7,1920
2021-05-25,Washington,13,1020
2021-05-26,Washington,18,1688
2021-05-27,Washington,13,1503
2021-05-28,Washington,11,1084
2021-05-29,Washington,0,751
2021-05-30,Washington,0,0
2021-05-31,Washington,0,8
2021-06-01,Washington,24,1393
2021-06-02,Washington,12,744
2021-06-03,Washington,21,849
2021-06-04,Washington,15,757
2021-06-05,Washington,0,645
2021-06-06,Washington,0,0
2021-06-07,Washington,13,-194
2021-06-08,Washington,-73,763
2021-06-09,Washington,15,1673
2021-06-10,Washington,10,722
2021-06-11,Washington,11,610
2021-06-12,Washington,0,545
2021-06-13,Washington,1,84
2021-06-14,Washington,-33,585
2021-06-15,Washington,17,592
2021-06-16,Washington,8,452
2021-06-17,Washington,2,543
2021-06-18,Washington,11,453
2021-06-19,Washington,4,392
2021-06-20,Washington,0,62
2021-06-21,Washington,14,659
2021-06-22,Washington,6,379
2021-06-23,Washington,43,787
2021-06-24,Washington,9,565
2021-06-25,Washington,10,393
2021-06-26,Washington,-1,374
2021-06-27,Washington,0,63
2021-06-28,Washington,8,500
2021-06-29,Washington,7,405
2021-06-30,Washington,21,313
2021-07-01,Washington,8,479
2021-07-02,Washington,2,386
2021-07-03,Washington,0,11
2021-07-04,Washington,0,0
2021-07-05,Washington,0,0
2021-07-06,Washington,17,1146
2021-07-07,Washington,16,486
2021-07-08,Washington,13,527
2021-07-09,Washington,10,449
2021-07-10,Washington,0,0
2021-07-11,Washington,0,0
2021-07-12,Washington,1,1542
2021-07-13,Washington,19,648
2021-07-14,Washington,6,645
2021-07-15,Washington,10,803
2021-07-16,Washington,7,671
2021-07-17,Washington,0,11
2021-07-18,Washington,0,0
2021-07-19,Washington,3,1786
2021-07-20,Washington,-2,206
2021-07-21,Washington,18,1545
2021-07-22,Washington,2,2114
2021-07-23,Washington,0,320
2021-07-24,Washington,10,106
2021-07-25,Washington,0,0
2021-07-26,Washington,10,3064
2021-07-27,Washington,7,953
2021-07-28,Washington,2,1323
2021-07-29,Washington,17,799
2021-07-30,Washington,5,826
2021-07-31,Washington,0,66
2021-08-01,Washington,0,0
2021-08-02,Washington,4,2782
2021-08-03,Washington,1,1840
2021-08-04,Washington,15,5427
2021-08-05,Washington,15,3078
2021-08-06,Washington,9,2313
2021-08-07,Washington,0,0
2021-08-08,Washington,0,0
2021-08-09,Washington,7,6186
2021-08-10,Washington,8,1253
2021-08-11,Washington,26,4542
2021-08-12,Washington,12,3432
2021-08-13,Washington,25,3077
2021-08-14,Washington,0,181
2021-08-15,Washington,0,0
2021-08-16,Washington,8,7595
2021-08-17,Washington,22,2245
2021-08-18,Washington,6,1507
2021-08-19,Washington,55,6088
2021-08-20,Washington,23,4028
2021-08-21,Washington,0,109
2021-08-22,Washington,0,0
2021-08-23,Washington,26,7230
2021-08-24,Washington,48,3968
2021-08-25,Washington,4,1222
2021-08-26,Washington,58,5684
2021-08-27,Washington,30,4770
2021-08-28,Washington,0,0
2021-08-29,Washington,0,0
2021-08-30,Washington,4,1623
2021-08-31,Washington,30,7730
2021-09-01,Washington,41,3501
2021-09-02,Washington,62,7393
2021-09-03,Washington,45,4245
2021-09-04,Washington,0,0
2021-09-05,Washington,0,0
2021-09-06,Washington,0,333
2021-09-07,Washington,48,10262
2021-09-08,Washington,59,4123
2021-09-09,Washington,14,1365
2021-09-10,Washington,107,6059
2021-09-11,Washington,0,260
2021-09-12,Washington,0,0
2021-09-13,Washington,65,9321
2021-09-14,Washington,53,2884
2021-09-15,Washington,48,3531
2021-09-16,Washington,56,3550
2021-09-17,Washington,57,3662
2021-09-18,Washington,0,335
2021-09-19,Washington,0,0
2021-09-20,Washington,63,7241
2021-09-21,Washington,53,2823
2021-09-22,Washington,51,2318
2021-09-23,Washington,64,4179
2021-09-24,Washington,50,3368
2021-09-25,Washington,0,0
2021-09-26,Washington,0,102
2021-09-27,Washington,41,8226
2021-09-28,Washington,63,3021
2021-09-29,Washington,63,2752
2021-09-30,Washington,76,3086
2021-10-01,Washington,44,3190
2021-10-02,Washington,0,0
2021-10-03,Washington,0,100
2021-10-04,Washington,37,6711
2021-10-05,Washington,48,2432
2021-10-06,Washington,53,2341
2021-10-07,Washington,55,3153
2021-10-08,Washington,51,2447
2021-10-09,Washington,0,0
2021-10-10,Washington,0,64
2021-10-11,Washington,43,5480
2021-10-12,Washington,9,2606
2021-10-13,Washington,85,2889
2021-10-14,Washington,58,2986
2021-10-15,Washington,32,2593
2021-10-16,Washington,0,0
2021-10-17,Washington,0,0
2021-10-18,Washington,7,2089
2021-10-19,Washington,79,5301
2021-10-20,Washington,50,2635
2021-10-21,Washington,44,3035
2021-10-22,Washington,26,2467
2021-10-23,Washington,0,122
2021-10-24,Washington,0,0
2021-10-25,Washington,30,5377
2021-10-26,Washington,41,1848
2021-10-27,Washington,45,2014
2021-10-28,Washington,29,3266
2021-10-29,Washington,40,2245
2021-10-30,Washington,0,0
2021-10-31,Washington,0,59
2021-11-01,Washington,31,4990
2021-11-02,Washington,36,1763
2021-11-03,Washington,31,1745
2021-11-04,Washington,38,2284
2021-11-05,Washington,22,1559
2021-11-06,Washington,0,0
2021-11-07,Washington,0,58
2021-11-08,Washington,33,5105
2021-11-09,Washington,31,1536
2021-11-10,Washington,2,2090
2021-11-11,Washington,0,0
2021-11-12,Washington,69,3796
2021-11-13,Washington,0,0
2021-11-14,Washington,0,85
2021-11-15,Washington,55,3903
2021-11-16,Washington,35,2289
2021-11-17,Washington,39,2250
2021-11-18,Washington,30,1929
2021-11-19,Washington,19,1579
2021-11-20,Washington,0,10
2021-11-21,Washington,0,25
2021-11-22,Washington,25,3814
2021-11-23,Washington,43,1161
2021-11-24,Washington,31,1073
2021-11-25,Washington,0,22
2021-11-26,Washington,0,0
2021-11-27,Washington,0,0
2021-11-28,Washington,0,0
2021-11-29,Washington,57,4727
2021-11-30,Washington,36,1360
2021-12-01,Washington,42,1373
2021-12-02,Washington,44,3404
2021-12-03,Washington,31,1876
2021-12-04,Washington,0,0
2021-12-05,Washington,0,34
2021-12-06,Washington,30,3170
2021-12-07,Washington,21,2023
2021-12-08,Washington,31,1053
2021-12-09,Washington,36,1926
2021-12-10,Washington,18,1270
2021-12-11,Washington,0,0
2021-12-12,Washington,0,24
2021-12-13,Washington,23,3364
2021-12-14,Washington,27,1059
2021-12-15,Washington,29,1562
2021-12-16,Washington,21,1914
2021-12-17,Washington,23,2062
2021-12-18,Washington,0,11
2021-12-19,Washington,0,0
2021-12-20,Washington,16,5285
2021-12-21,Washington,26,1964
2021-12-22,Washington,32,1991
2021-12-23,Washington,29,5190
2021-12-24,Washington,0,150
2021-12-25,Washington,0,0
2021-12-26,Washington,0,0
2021-12-27,Washington,19,18716
2021-12-28,Washington,25,4534
2021-12-29,Washington,17,5002
2021-12-30,Washington,15,6660
2021-12-31,Washington,0,234
2022-01-01,Washington,0,0
2022-01-02,Washington,0,0
2022-01-03,Washington,4,30851
2022-01-04,Washington,48,7599
2022-01-05,Washington,6,11553
2022-01-06,Washington,65,16258
2022-01-07,Washington,40,15661
2022-01-08,Washington,0,522
2022-01-09,Washington,0,123
2022-01-10,Washington,20,46435
2022-01-11,Washington,13,14258
2022-01-12,Washington,75,17291
2022-01-13,Washington,51,17154
2022-01-14,Washington,60,15765
2022-01-15,Washington,0,0
2022-01-16,Washington,0,77
2022-01-17,Washington,0,0
2022-01-18,Washington,24,63640
2022-01-19,Washington,26,13690
2022-01-20,Washington,89,17483
2022-01-21,Washington,49,16289
2022-01-22,Washington,0,-95
2022-01-23,Washington,0,173
2022-01-24,Washington,55,48023
2022-01-25,Washington,14,6723
2022-01-26,Washington,117,47918
2022-01-27,Washington,-1,6032
2022-01-28,Washington,97,29313
2022-01-29,Washington,0,0
2022-01-30,Washington,0,0
2022-01-31,Washington,82,41223
2022-02-01,Washington,0,341
2022-02-02,Washington,86,15465
2022-02-03,Washington,37,3533
2022-02-04,Washington,107,9053
2022-02-05,Washington,0,0
2022-02-06,Washington,0,8
2022-02-07,Washington,107,15514
2022-02-08,Washington,12,890
2020-03-17,West Virginia,0,1
2020-03-18,West Virginia,0,1
2020-03-19,West Virginia,0,3
2020-03-20,West Virginia,0,3
2020-03-21,West Virginia,0,4
2020-03-22,West Virginia,0,4
2020-03-23,West Virginia,0,0
2020-03-24,West Virginia,0,23
2020-03-25,West Virginia,0,12
2020-03-26,West Virginia,0,25
2020-03-27,West Virginia,0,20
2020-03-28,West Virginia,0,17
2020-03-29,West Virginia,1,11
2020-03-30,West Virginia,0,21
2020-03-31,West Virginia,0,17
2020-04-01,West Virginia,1,29
2020-04-02,West Virginia,0,26
2020-04-03,West Virginia,0,25
2020-04-04,West Virginia,0,40
2020-04-05,West Virginia,1,43
2020-04-06,West Virginia,1,22
2020-04-07,West Virginia,0,66
2020-04-08,West Virginia,0,70
2020-04-09,West Virginia,1,41
2020-04-10,West Virginia,0,13
2020-04-11,West Virginia,1,56
2020-04-12,West Virginia,2,22
2020-04-13,West Virginia,1,23
2020-04-14,West Virginia,1,59
2020-04-15,West Virginia,2,28
2020-04-16,West Virginia,1,14
2020-04-17,West Virginia,3,37
2020-04-18,West Virginia,2,49
2020-04-19,West Virginia,2,65
2020-04-20,West Virginia,6,18
2020-04-21,West Virginia,0,21
2020-04-22,West Virginia,3,10
2020-04-23,West Virginia,2,42
2020-04-24,West Virginia,1,29
2020-04-25,West Virginia,1,15
2020-04-26,West Virginia,1,29
2020-04-27,West Virginia,3,24
2020-04-28,West Virginia,1,18
2020-04-29,West Virginia,2,14
2020-04-30,West Virginia,4,16
2020-05-01,West Virginia,3,26
2020-05-02,West Virginia,3,33
2020-05-03,West Virginia,0,11
2020-05-04,West Virginia,0,29
2020-05-05,West Virginia,0,18
2020-05-06,West Virginia,1,34
2020-05-07,West Virginia,0,21
2020-05-08,West Virginia,1,26
2020-05-09,West Virginia,1,24
2020-05-10,West Virginia,1,15
2020-05-11,West Virginia,3,7
2020-05-12,West Virginia,1,9
2020-05-13,West Virginia,1,26
2020-05-14,West Virginia,3,30
2020-05-15,West Virginia,2,13
2020-05-16,West Virginia,1,22
2020-05-17,West Virginia,2,22
2020-05-18,West Virginia,1,10
2020-05-19,West Virginia,0,12
2020-05-20,West Virginia,1,53
2020-05-21,West Virginia,2,36
2020-05-22,West Virginia,1,102
2020-05-23,West Virginia,0,24
2020-05-24,West Virginia,0,42
2020-05-25,West Virginia,1,11
2020-05-26,West Virginia,1,72
2020-05-27,West Virginia,0,45
2020-05-28,West Virginia,0,36
2020-05-29,West Virginia,0,37
2020-05-30,West Virginia,1,17
2020-05-31,West Virginia,0,21
2020-06-01,West Virginia,1,18
2020-06-02,West Virginia,2,28
2020-06-03,West Virginia,0,21
2020-06-04,West Virginia,1,25
2020-06-05,West Virginia,5,17
2020-06-06,West Virginia,0,17
2020-06-07,West Virginia,0,8
2020-06-08,West Virginia,0,17
2020-06-09,West Virginia,0,18
2020-06-10,West Virginia,1,14
2020-06-11,West Virginia,1,24
2020-06-12,West Virginia,2,32
2020-06-13,West Virginia,0,25
2020-06-14,West Virginia,0,16
2020-06-15,West Virginia,0,32
2020-06-16,West Virginia,0,19
2020-06-17,West Virginia,0,35
2020-06-18,West Virginia,0,42
2020-06-19,West Virginia,0,50
2020-06-20,West Virginia,0,32
2020-06-21,West Virginia,1,43
2020-06-22,West Virginia,1,28
2020-06-23,West Virginia,2,22
2020-06-24,West Virginia,0,36
2020-06-25,West Virginia,0,64
2020-06-26,West Virginia,0,36
2020-06-27,West Virginia,1,52
2020-06-28,West Virginia,0,50
2020-06-29,West Virginia,0,38
2020-06-30,West Virginia,0,35
2020-07-01,West Virginia,0,75
2020-07-02,West Virginia,0,74
2020-07-03,West Virginia,0,73
2020-07-04,West Virginia,1,79
2020-07-05,West Virginia,1,130
2020-07-06,West Virginia,0,107
2020-07-07,West Virginia,0,63
2020-07-08,West Virginia,0,202
2020-07-09,West Virginia,0,119
2020-07-10,West Virginia,0,157
2020-07-11,West Virginia,1,163
2020-07-12,West Virginia,0,98
2020-07-13,West Virginia,1,69
2020-07-14,West Virginia,0,94
2020-07-15,West Virginia,1,150
2020-07-16,West Virginia,1,100
2020-07-17,West Virginia,1,126
2020-07-18,West Virginia,0,139
2020-07-19,West Virginia,0,120
2020-07-20,West Virginia,0,100
2020-07-21,West Virginia,1,57
2020-07-22,West Virginia,1,262
2020-07-23,West Virginia,1,89
2020-07-24,West Virginia,0,145
2020-07-25,West Virginia,0,126
2020-07-26,West Virginia,0,139
2020-07-27,West Virginia,3,94
2020-07-28,West Virginia,5,119
2020-07-29,West Virginia,1,153
2020-07-30,West Virginia,3,96
2020-07-31,West Virginia,1,220
2020-08-01,West Virginia,0,93
2020-08-02,West Virginia,1,119
2020-08-03,West Virginia,0,119
2020-08-04,West Virginia,7,78
2020-08-05,West Virginia,0,108
2020-08-06,West Virginia,0,118
2020-08-07,West Virginia,3,156
2020-08-08,West Virginia,4,130
2020-08-09,West Virginia,8,131
2020-08-10,West Virginia,2,60
2020-08-11,West Virginia,6,121
2020-08-12,West Virginia,6,133
2020-08-13,West Virginia,0,143
2020-08-14,West Virginia,4,123
2020-08-15,West Virginia,3,183
2020-08-16,West Virginia,0,107
