date,state,new_deaths,new_cases
2020-01-22,Hawaii,0,0
2020-01-23,Hawaii,0,0
2020-01-24,Hawaii,0,0
2020-01-25,Hawaii,0,0
2020-01-26,Hawaii,0,0
2020-01-27,Hawaii,0,0
2020-01-28,Hawaii,0,0
2020-01-29,Hawaii,0,0
2020-01-30,Hawaii,0,0
2020-01-31,Hawaii,0,0
2020-02-01,Hawaii,0,0
2020-02-02,Hawaii,0,0
2020-02-03,Hawaii,0,0
2020-02-04,Hawaii,0,0
2020-02-05,Hawaii,0,0
2020-02-06,Hawaii,0,0
2020-02-07,Hawaii,0,0
2020-02-08,Hawaii,0,0
2020-02-09,Hawaii,0,0
2020-02-10,Hawaii,0,0
2020-02-11,Hawaii,0,0
2020-02-12,Hawaii,0,0
2020-02-13,Hawaii,0,0
2020-02-14,Hawaii,0,0
2020-02-15,Hawaii,0,0
2020-02-16,Hawaii,0,0
2020-02-17,Hawaii,0,0
2020-02-18,Hawaii,0,0
2020-02-19,Hawaii,0,0
2020-02-20,Hawaii,0,0
2020-02-21,Hawaii,0,0
2020-02-22,Hawaii,0,0
2020-02-23,Hawaii,0,0
2020-02-24,Hawaii,0,0
2020-02-25,Hawaii,0,0
2020-02-26,Hawaii,0,0
2020-02-27,Hawaii,0,0
2020-02-28,Hawaii,0,0
2020-02-29,Hawaii,0,0
2020-03-01,Hawaii,0,0
2020-03-02,Hawaii,0,0
2020-03-03,Hawaii,0,0
2020-03-04,Hawaii,0,0
2020-03-05,Hawaii,0,0
2020-01-21,Idaho,0,0
2020-01-22,Idaho,0,0
2020-01-23,Idaho,0,0
2020-01-24,Idaho,0,0
2020-01-25,Idaho,0,0
2020-01-26,Idaho,0,0
2020-01-27,Idaho,0,0
2020-01-28,Idaho,0,0
2020-01-29,Idaho,0,0
2020-01-30,Idaho,0,0
2020-01-31,Idaho,0,0
2020-02-01,Idaho,0,0
2020-02-02,Idaho,0,0
2020-02-03,Idaho,0,0
2020-02-04,Idaho,0,0
2020-02-05,Idaho,0,0
2020-02-06,Idaho,0,0
2020-02-07,Idaho,0,0
2020-02-08,Idaho,0,0
2020-02-09,Idaho,0,0
2020-02-10,Idaho,0,0
2020-02-11,Idaho,0,0
2020-02-12,Idaho,0,0
2020-02-13,Idaho,0,0
2020-02-14,Idaho,0,0
2020-02-15,Idaho,0,0
2020-02-16,Idaho,0,0
2020-02-17,Idaho,0,0
2020-02-18,Idaho,0,0
2020-02-19,Idaho,0,0
2020-02-20,Idaho,0,0
2020-02-21,Idaho,0,0
2020-02-22,Idaho,0,0
2020-02-23,Idaho,0,0
2020-02-24,Idaho,0,0
2020-02-25,Idaho,0,0
2020-02-26,Idaho,0,0
2020-02-27,Idaho,0,0
2020-02-28,Idaho,0,0
2020-02-29,Idaho,0,0
2020-03-01,Idaho,0,0
2020-03-02,Idaho,0,0
2020-03-03,Idaho,0,0
2020-03-04,Idaho,0,0
2020-03-05,Idaho,0,0
2020-03-06,Idaho,0,0
2020-03-07,Idaho,0,0
2020-03-08,Idaho,0,0
2020-03-09,Idaho,0,0
2020-03-10,Idaho,0,0
2020-03-11,Idaho,0,0
2020-03-12,Idaho,0,0
2020-01-21,Illinois,0,0
2020-01-22,Illinois,0,0
2020-01-23,Illinois,0,0
2020-01-21,Indiana,0,0
2020-01-22,Indiana,0,0
2020-01-23,Indiana,0,0
2020-01-24,Indiana,0,0
2020-01-25,Indiana,0,0
2020-01-26,Indiana,0,0
2020-01-27,Indiana,0,0
2020-01-28,Indiana,0,0
2020-01-29,Indiana,0,0
2020-01-30,Indiana,0,0
2020-01-31,Indiana,0,0
2020-02-01,Indiana,0,0
2020-02-02,Indiana,0,0
2020-02-03,Indiana,0,0
2020-02-04,Indiana,0,0
2020-02-05,Indiana,0,0
2020-02-06,Indiana,0,0
2020-02-07,Indiana,0,0
2020-02-08,Indiana,0,0
2020-02-09,Indiana,0,0
2020-02-10,Indiana,0,0
2020-02-11,Indiana,0,0
2020-02-12,Indiana,0,0
2020-02-13,Indiana,0,0
2020-02-14,Indiana,0,0
2020-02-15,Indiana,0,0
2020-02-16,Indiana,0,0
2020-02-17,Indiana,0,0
2020-02-18,Indiana,0,0
2020-02-19,Indiana,0,0
2020-02-20,Indiana,0,0
2020-02-21,Indiana,0,0
2020-02-22,Indiana,0,0
2020-02-23,Indiana,0,0
2020-02-24,Indiana,0,0
2020-02-25,Indiana,0,0
2020-02-26,Indiana,0,0
2020-02-27,Indiana,0,0
2020-02-28,Indiana,0,0
2020-02-29,Indiana,0,0
2020-03-01,Indiana,0,0
2020-03-02,Indiana,0,0
2020-03-03,Indiana,0,0
2020-03-04,Indiana,0,0
2020-03-05,Indiana,0,0
2020-01-21,Iowa,0,0
2020-01-22,Iowa,0,0
2020-01-23,Iowa,0,0
2020-01-24,Iowa,0,0
2020-01-25,Iowa,0,0
2020-01-26,Iowa,0,0
2020-01-27,Iowa,0,0
2020-01-28,Iowa,0,0
2020-01-29,Iowa,0,0
2020-01-30,Iowa,0,0
2020-01-31,Iowa,0,0
2020-02-01,Iowa,0,0
2020-02-02,Iowa,0,0
2020-02-03,Iowa,0,0
2020-02-04,Iowa,0,0
2020-02-05,Iowa,0,0
2020-02-06,Iowa,0,0
2020-02-07,Iowa,0,0
2020-02-08,Iowa,0,0
2020-02-09,Iowa,0,0
2020-02-10,Iowa,0,0
2020-02-11,Iowa,0,0
2020-02-12,Iowa,0,0
2020-02-13,Iowa,0,0
2020-02-14,Iowa,0,0
2020-02-15,Iowa,0,0
2020-02-16,Iowa,0,0
2020-02-17,Iowa,0,0
2020-02-18,Iowa,0,0
2020-02-19,Iowa,0,0
2020-02-20,Iowa,0,0
2020-02-21,Iowa,0,0
2020-02-22,Iowa,0,0
2020-02-23,Iowa,0,0
2020-02-24,Iowa,0,0
2020-02-25,Iowa,0,0
2020-02-26,Iowa,0,0
2020-02-27,Iowa,0,0
2020-02-28,Iowa,0,0
2020-02-29,Iowa,0,0
2020-03-01,Iowa,0,0
2020-03-02,Iowa,0,0
2020-03-03,Iowa,0,0
2020-03-04,Iowa,0,0
2020-03-05,Iowa,0,0
2020-03-06,Iowa,0,0
2020-03-07,Iowa,0,0
2020-01-21,Kansas,0,0
2020-01-22,Kansas,0,0
2020-01-23,Kansas,0,0
2020-01-24,Kansas,0,0
2020-01-25,Kansas,0,0
2020-01-26,Kansas,0,0
2020-01-27,Kansas,0,0
2020-01-28,Kansas,0,0
2020-01-29,Kansas,0,0
2020-01-30,Kansas,0,0
2020-01-31,Kansas,0,0
2020-02-01,Kansas,0,0
2020-02-02,Kansas,0,0
2020-02-03,Kansas,0,0
2020-02-04,Kansas,0,0
2020-02-05,Kansas,0,0
2020-02-06,Kansas,0,0
2020-02-07,Kansas,0,0
2020-02-08,Kansas,0,0
2020-02-09,Kansas,0,0
2020-02-10,Kansas,0,0
2020-02-11,Kansas,0,0
2020-02-12,Kansas,0,0
2020-02-13,Kansas,0,0
2020-02-14,Kansas,0,0
2020-02-15,Kansas,0,0
2020-02-16,Kansas,0,0
2020-02-17,Kansas,0,0
2020-02-18,Kansas,0,0
2020-02-19,Kansas,0,0
2020-02-20,Kansas,0,0
2020-02-21,Kansas,0,0
2020-02-22,Kansas,0,0
2020-02-23,Kansas,0,0
2020-02-24,Kansas,0,0
2020-02-25,Kansas,0,0
2020-02-26,Kansas,0,0
2020-02-27,Kansas,0,0
2020-02-28,Kansas,0,0
2020-02-29,Kansas,0,0
2020-03-01,Kansas,0,0
2020-03-02,Kansas,0,0
2020-03-03,Kansas,0,0
2020-03-04,Kansas,0,0
2020-03-05,Kansas,0,0
2020-03-06,Kansas,0,0
2020-01-21,Kentucky,0,0
2020-01-22,Kentucky,0,0
2020-01-23,Kentucky,0,0
2020-01-24,Kentucky,0,0
2020-01-25,Kentucky,0,0
2020-01-26,Kentucky,0,0
2020-01-27,Kentucky,0,0
2020-01-28,Kentucky,0,0
2020-01-29,Kentucky,0,0
2020-01-30,Kentucky,0,0
2020-01-31,Kentucky,0,0
2020-02-01,Kentucky,0,0
2020-02-02,Kentucky,0,0
2020-02-03,Kentucky,0,0
2020-02-04,Kentucky,0,0
2020-02-05,Kentucky,0,0
2020-02-06,Kentucky,0,0
2020-02-07,Kentucky,0,0
2020-02-08,Kentucky,0,0
2020-02-09,Kentucky,0,0
2020-02-10,Kentucky,0,0
2020-02-11,Kentucky,0,0
2020-02-12,Kentucky,0,0
2020-02-13,Kentucky,0,0
2020-02-14,Kentucky,0,0
2020-02-15,Kentucky,0,0
2020-02-16,Kentucky,0,0
2020-02-17,Kentucky,0,0
2020-02-18,Kentucky,0,0
2020-02-19,Kentucky,0,0
2020-02-20,Kentucky,0,0
2020-02-21,Kentucky,0,0
2020-02-22,Kentucky,0,0
2020-02-23,Kentucky,0,0
2020-02-24,Kentucky,0,0
2020-02-25,Kentucky,0,0
2020-02-26,Kentucky,0,0
2020-02-27,Kentucky,0,0
2020-02-28,Kentucky,0,0
2020-02-29,Kentucky,0,0
2020-03-01,Kentucky,0,0
2020-03-02,Kentucky,0,0
2020-03-03,Kentucky,0,0
2020-03-04,Kentucky,0,0
2020-03-05,Kentucky,0,0
2020-01-21,Louisiana,0,0
2020-01-22,Louisiana,0,0
2020-01-23,Louisiana,0,0
2020-01-24,Louisiana,0,0
2020-01-25,Louisiana,0,0
2020-01-26,Louisiana,0,0
2020-01-27,Louisiana,0,0
2020-01-28,Louisiana,0,0
2020-01-29,Louisiana,0,0
2020-01-30,Louisiana,0,0
2020-01-31,Louisiana,0,0
2020-02-01,Louisiana,0,0
2020-02-02,Louisiana,0,0
2020-02-03,Louisiana,0,0
2020-02-04,Louisiana,0,0
2020-02-05,Louisiana,0,0
2020-02-06,Louisiana,0,0
2020-02-07,Louisiana,0,0
2020-02-08,Louisiana,0,0
2020-02-09,Louisiana,0,0
2020-02-10,Louisiana,0,0
2020-02-11,Louisiana,0,0
2020-02-12,Louisiana,0,0
2020-02-13,Louisiana,0,0
2020-02-14,Louisiana,0,0
2020-02-15,Louisiana,0,0
2020-02-16,Louisiana,0,0
2020-02-17,Louisiana,0,0
2020-02-18,Louisiana,0,0
2020-02-19,Louisiana,0,0
2020-02-20,Louisiana,0,0
2020-02-21,Louisiana,0,0
2020-02-22,Louisiana,0,0
2020-02-23,Louisiana,0,0
2020-02-24,Louisiana,0,0
2020-02-25,Louisiana,0,0
2020-02-26,Louisiana,0,0
2020-02-27,Louisiana,0,0
2020-02-28,Louisiana,0,0
2020-02-29,Louisiana,0,0
2020-03-01,Louisiana,0,0
2020-03-02,Louisiana,0,0
2020-03-03,Louisiana,0,0
2020-03-04,Louisiana,0,0
2020-03-05,Louisiana,0,0
2020-03-06,Louisiana,0,0
2020-03-07,Louisiana,0,0
2020-03-08,Louisiana,0,0
2020-01-21,Maine,0,0
2020-01-22,Maine,0,0
2020-01-23,Maine,0,0
2020-01-24,Maine,0,0
2020-01-25,Maine,0,0
2020-01-26,Maine,0,0
2020-01-27,Maine,0,0
2020-01-28,Maine,0,0
2020-01-29,Maine,0,0
2020-01-30,Maine,0,0
2020-01-31,Maine,0,0
2020-02-01,Maine,0,0
2020-02-02,Maine,0,0
2020-02-03,Maine,0,0
2020-02-04,Maine,0,0
2020-02-05,Maine,0,0
2020-02-06,Maine,0,0
2020-02-07,Maine,0,0
2020-02-08,Maine,0,0
2020-02-09,Maine,0,0
2020-02-10,Maine,0,0
2020-02-11,Maine,0,0
2020-02-12,Maine,0,0
2020-02-13,Maine,0,0
2020-02-14,Maine,0,0
2020-02-15,Maine,0,0
2020-02-16,Maine,0,0
2020-02-17,Maine,0,0
2020-02-18,Maine,0,0
2020-02-19,Maine,0,0
2020-02-20,Maine,0,0
2020-02-21,Maine,0,0
2020-02-22,Maine,0,0
2020-02-23,Maine,0,0
2020-02-24,Maine,0,0
2020-02-25,Maine,0,0
2020-02-26,Maine,0,0
2020-02-27,Maine,0,0
2020-02-28,Maine,0,0
2020-02-29,Maine,0,0
2020-03-01,Maine,0,0
2020-03-02,Maine,0,0
2020-03-03,Maine,0,0
2020-03-04,Maine,0,0
2020-03-05,Maine,0,0
2020-03-06,Maine,0,0
2020-03-07,Maine,0,0
2020-03-08,Maine,0,0
2020-03-09,Maine,0,0
2020-03-10,Maine,0,0
2020-03-11,Maine,0,0
2020-01-21,Maryland,0,0
2020-01-22,Maryland,0,0
2020-01-23,Maryland,0,0
2020-01-24,Maryland,0,0
2020-01-25,Maryland,0,0
2020-01-26,Maryland,0,0
2020-01-27,Maryland,0,0
2020-01-28,Maryland,0,0
2020-01-29,Maryland,0,0
2020-01-30,Maryland,0,0
2020-01-31,Maryland,0,0
2020-02-01,Maryland,0,0
2020-02-02,Maryland,0,0
2020-02-03,Maryland,0,0
2020-02-04,Maryland,0,0
2020-02-05,Maryland,0,0
2020-02-06,Maryland,0,0
2020-02-07,Maryland,0,0
2020-02-08,Maryland,0,0
2020-02-09,Maryland,0,0
2020-02-10,Maryland,0,0
2020-02-11,Maryland,0,0
2020-02-12,Maryland,0,0
2020-02-13,Maryland,0,0
2020-02-14,Maryland,0,0
2020-02-15,Maryland,0,0
2020-02-16,Maryland,0,0
2020-02-17,Maryland,0,0
2020-02-18,Maryland,0,0
2020-02-19,Maryland,0,0
2020-02-20,Maryland,0,0
2020-02-21,Maryland,0,0
2020-02-22,Maryland,0,0
2020-02-23,Maryland,0,0
2020-02-24,Maryland,0,0
2020-02-25,Maryland,0,0
2020-02-26,Maryland,0,0
2020-02-27,Maryland,0,0
2020-02-28,Maryland,0,0
2020-02-29,Maryland,0,0
2020-03-01,Maryland,0,0
2020-03-02,Maryland,0,0
2020-03-03,Maryland,0,0
2020-03-04,Maryland,0,0
2020-01-21,Massachusetts,0,0
2020-01-22,Massachusetts,0,0
2020-01-23,Massachusetts,0,0
2020-01-24,Massachusetts,0,0
2020-01-25,Massachusetts,0,0
2020-01-26,Massachusetts,0,0
2020-01-27,Massachusetts,0,0
2020-01-28,Massachusetts,0,0
2020-01-29,Massachusetts,0,0
2020-01-30,Massachusetts,0,0
2020-01-31,Massachusetts,0,0
2020-01-21,Michigan,0,0
2020-01-22,Michigan,0,0
2020-01-23,Michigan,0,0
2020-01-24,Michigan,0,0
2020-01-25,Michigan,0,0
2020-01-26,Michigan,0,0
2020-01-27,Michigan,0,0
2020-01-28,Michigan,0,0
2020-01-29,Michigan,0,0
2020-01-30,Michigan,0,0
2020-01-31,Michigan,0,0
2020-02-01,Michigan,0,0
2020-02-02,Michigan,0,0
2020-02-03,Michigan,0,0
2020-02-04,Michigan,0,0
2020-02-05,Michigan,0,0
2020-02-06,Michigan,0,0
2020-02-07,Michigan,0,0
2020-02-08,Michigan,0,0
2020-02-09,Michigan,0,0
2020-02-10,Michigan,0,0
2020-02-11,Michigan,0,0
2020-02-12,Michigan,0,0
2020-02-13,Michigan,0,0
2020-02-14,Michigan,0,0
2020-02-15,Michigan,0,0
2020-02-16,Michigan,0,0
2020-02-17,Michigan,0,0
2020-02-18,Michigan,0,0
2020-02-19,Michigan,0,0
2020-02-20,Michigan,0,0
2020-02-21,Michigan,0,0
2020-02-22,Michigan,0,0
2020-02-23,Michigan,0,0
2020-02-24,Michigan,0,0
2020-02-25,Michigan,0,0
2020-02-26,Michigan,0,0
2020-02-27,Michigan,0,0
2020-02-28,Michigan,0,0
2020-02-29,Michigan,0,0
2020-03-01,Michigan,0,0
2020-03-02,Michigan,0,0
2020-03-03,Michigan,0,0
2020-03-04,Michigan,0,0
2020-03-05,Michigan,0,0
2020-03-06,Michigan,0,0
2020-03-07,Michigan,0,0
2020-03-08,Michigan,0,0
2020-03-09,Michigan,0,0
2020-01-21,Minnesota,0,0
2020-01-22,Minnesota,0,0
2020-01-23,Minnesota,0,0
2020-01-24,Minnesota,0,0
2020-01-25,Minnesota,0,0
2020-01-26,Minnesota,0,0
2020-01-27,Minnesota,0,0
2020-01-28,Minnesota,0,0
2020-01-29,Minnesota,0,0
2020-01-30,Minnesota,0,0
2020-01-31,Minnesota,0,0
2020-02-01,Minnesota,0,0
2020-02-02,Minnesota,0,0
2020-02-03,Minnesota,0,0
2020-02-04,Minnesota,0,0
2020-02-05,Minnesota,0,0
2020-02-06,Minnesota,0,0
2020-02-07,Minnesota,0,0
2020-02-08,Minnesota,0,0
2020-02-09,Minnesota,0,0
2020-02-10,Minnesota,0,0
2020-02-11,Minnesota,0,0
2020-02-12,Minnesota,0,0
2020-02-13,Minnesota,0,0
2020-02-14,Minnesota,0,0
2020-02-15,Minnesota,0,0
2020-02-16,Minnesota,0,0
2020-02-17,Minnesota,0,0
2020-02-18,Minnesota,0,0
2020-02-19,Minnesota,0,0
2020-02-20,Minnesota,0,0
2020-02-21,Minnesota,0,0
2020-02-22,Minnesota,0,0
2020-02-23,Minnesota,0,0
2020-02-24,Minnesota,0,0
2020-02-25,Minnesota,0,0
2020-02-26,Minnesota,0,0
2020-02-27,Minnesota,0,0
2020-02-28,Minnesota,0,0
2020-02-29,Minnesota,0,0
2020-03-01,Minnesota,0,0
2020-03-02,Minnesota,0,0
2020-03-03,Minnesota,0,0
2020-03-04,Minnesota,0,0
2020-03-05,Minnesota,0,0
2020-01-21,Mississippi,0,0
2020-01-22,Mississippi,0,0
2020-01-23,Mississippi,0,0
2020-01-24,Mississippi,0,0
2020-01-25,Mississippi,0,0
2020-01-26,Mississippi,0,0
2020-01-27,Mississippi,0,0
2020-01-28,Mississippi,0,0
2020-01-29,Mississippi,0,0
2020-01-30,Mississippi,0,0
2020-01-31,Mississippi,0,0
2020-02-01,Mississippi,0,0
2020-02-02,Mississippi,0,0
2020-02-03,Mississippi,0,0
2020-02-04,Mississippi,0,0
2020-02-05,Mississippi,0,0
2020-02-06,Mississippi,0,0
2020-02-07,Mississippi,0,0
2020-02-08,Mississippi,0,0
2020-02-09,Mississippi,0,0
2020-02-10,Mississippi,0,0
2020-02-11,Mississippi,0,0
2020-02-12,Mississippi,0,0
2020-02-13,Mississippi,0,0
2020-02-14,Mississippi,0,0
2020-02-15,Mississippi,0,0
2020-02-16,Mississippi,0,0
2020-02-17,Mississippi,0,0
2020-02-18,Mississippi,0,0
2020-02-19,Mississippi,0,0
2020-02-20,Mississippi,0,0
2020-02-21,Mississippi,0,0
2020-02-22,Mississippi,0,0
2020-02-23,Mississippi,0,0
2020-02-24,Mississippi,0,0
2020-02-25,Mississippi,0,0
2020-02-26,Mississippi,0,0
2020-02-27,Mississippi,0,0
2020-02-28,Mississippi,0,0
2020-02-29,Mississippi,0,0
2020-03-01,Mississippi,0,0
2020-03-02,Mississippi,0,0
2020-03-03,Mississippi,0,0
2020-03-04,Mississippi,0,0
2020-03-05,Mississippi,0,0
2020-03-06,Mississippi,0,0
2020-03-07,Mississippi,0,0
2020-03-08,Mississippi,0,0
2020-03-09,Mississippi,0,0
2020-03-10,Mississippi,0,0
2020-01-21,Missouri,0,0
2020-01-22,Missouri,0,0
2020-01-23,Missouri,0,0
2020-01-24,Missouri,0,0
2020-01-25,Missouri,0,0
2020-01-26,Missouri,0,0
2020-01-27,Missouri,0,0
2020-01-28,Missouri,0,0
2020-01-29,Missouri,0,0
2020-01-30,Missouri,0,0
2020-01-31,Missouri,0,0
2020-02-01,Missouri,0,0
2020-02-02,Missouri,0,0
2020-02-03,Missouri,0,0
2020-02-04,Missouri,0,0
2020-02-05,Missouri,0,0
2020-02-06,Missouri,0,0
2020-02-07,Missouri,0,0
2020-02-08,Missouri,0,0
2020-02-09,Missouri,0,0
2020-02-10,Missouri,0,0
2020-02-11,Missouri,0,0
2020-02-12,Missouri,0,0
2020-02-13,Missouri,0,0
2020-02-14,Missouri,0,0
2020-02-15,Missouri,0,0
2020-02-16,Missouri,0,0
2020-02-17,Missouri,0,0
2020-02-18,Missouri,0,0
2020-02-19,Missouri,0,0
2020-02-20,Missouri,0,0
2020-02-21,Missouri,0,0
2020-02-22,Missouri,0,0
2020-02-23,Missouri,0,0
2020-02-24,Missouri,0,0
2020-02-25,Missouri,0,0
2020-02-26,Missouri,0,0
2020-02-27,Missouri,0,0
2020-02-28,Missouri,0,0
2020-02-29,Missouri,0,0
2020-03-01,Missouri,0,0
2020-03-02,Missouri,0,0
2020-03-03,Missouri,0,0
2020-03-04,Missouri,0,0
2020-03-05,Missouri,0,0
2020-03-06,Missouri,0,0
2020-01-21,Montana,0,0
2020-01-22,Montana,0,0
2020-01-23,Montana,0,0
2020-01-24,Montana,0,0
2020-01-25,Montana,0,0
2020-01-26,Montana,0,0
2020-01-27,Montana,0,0
2020-01-28,Montana,0,0
2020-01-29,Montana,0,0
2020-01-30,Montana,0,0
2020-01-31,Montana,0,0
2020-02-01,Montana,0,0
2020-02-02,Montana,0,0
2020-02-03,Montana,0,0
2020-02-04,Montana,0,0
2020-02-05,Montana,0,0
2020-02-06,Montana,0,0
2020-02-07,Montana,0,0
2020-02-08,Montana,0,0
2020-02-09,Montana,0,0
2020-02-10,Montana,0,0
2020-02-11,Montana,0,0
2020-02-12,Montana,0,0
2020-02-13,Montana,0,0
2020-02-14,Montana,0,0
2020-02-15,Montana,0,0
2020-02-16,Montana,0,0
2020-02-17,Montana,0,0
2020-02-18,Montana,0,0
2020-02-19,Montana,0,0
2020-02-20,Montana,0,0
2020-02-21,Montana,0,0
2020-02-22,Montana,0,0
2020-02-23,Montana,0,0
2020-02-24,Montana,0,0
2020-02-25,Montana,0,0
2020-02-26,Montana,0,0
2020-02-27,Montana,0,0
2020-02-28,Montana,0,0
2020-02-29,Montana,0,0
2020-03-01,Montana,0,0
2020-03-02,Montana,0,0
2020-03-03,Montana,0,0
2020-03-04,Montana,0,0
2020-03-05,Montana,0,0
2020-03-06,Montana,0,0
2020-03-07,Montana,0,0
2020-03-08,Montana,0,0
2020-03-09,Montana,0,0
2020-03-10,Montana,0,0
2020-03-11,Montana,0,0
2020-03-12,Montana,0,0
2020-01-21,Nebraska,0,0
2020-01-22,Nebraska,0,0
2020-01-23,Nebraska,0,0
2020-01-24,Nebraska,0,0
2020-01-25,Nebraska,0,0
2020-01-26,Nebraska,0,0
2020-01-27,Nebraska,0,0
2020-01-28,Nebraska,0,0
2020-01-29,Nebraska,0,0
2020-01-30,Nebraska,0,0
2020-01-31,Nebraska,0,0
2020-02-01,Nebraska,0,0
2020-02-02,Nebraska,0,0
2020-02-03,Nebraska,0,0
2020-02-04,Nebraska,0,0
2020-02-05,Nebraska,0,0
2020-02-06,Nebraska,0,0
2020-02-07,Nebraska,0,0
2020-02-08,Nebraska,0,0
2020-02-09,Nebraska,0,0
2020-02-10,Nebraska,0,0
2020-02-11,Nebraska,0,0
2020-02-12,Nebraska,0,0
2020-02-13,Nebraska,0,0
2020-02-14,Nebraska,0,0
2020-02-15,Nebraska,0,0
2020-02-16,Nebraska,0,0
2020-01-21,Nevada,0,0
2020-01-22,Nevada,0,0
2020-01-23,Nevada,0,0
2020-01-24,Nevada,0,0
2020-01-25,Nevada,0,0
2020-01-26,Nevada,0,0
2020-01-27,Nevada,0,0
2020-01-28,Nevada,0,0
2020-01-29,Nevada,0,0
2020-01-30,Nevada,0,0
2020-01-31,Nevada,0,0
2020-02-01,Nevada,0,0
2020-02-02,Nevada,0,0
2020-02-03,Nevada,0,0
2020-02-04,Nevada,0,0
2020-02-05,Nevada,0,0
2020-02-06,Nevada,0,0
2020-02-07,Nevada,0,0
2020-02-08,Nevada,0,0
2020-02-09,Nevada,0,0
2020-02-10,Nevada,0,0
2020-02-11,Nevada,0,0
2020-02-12,Nevada,0,0
2020-02-13,Nevada,0,0
2020-02-14,Nevada,0,0
2020-02-15,Nevada,0,0
2020-02-16,Nevada,0,0
2020-02-17,Nevada,0,0
2020-02-18,Nevada,0,0
2020-02-19,Nevada,0,0
2020-02-20,Nevada,0,0
2020-02-21,Nevada,0,0
2020-02-22,Nevada,0,0
2020-02-23,Nevada,0,0
2020-02-24,Nevada,0,0
2020-02-25,Nevada,0,0
2020-02-26,Nevada,0,0
2020-02-27,Nevada,0,0
2020-02-28,Nevada,0,0
2020-02-29,Nevada,0,0
2020-03-01,Nevada,0,0
2020-03-02,Nevada,0,0
2020-03-03,Nevada,0,0
2020-03-04,Nevada,0,0
2020-01-21,New Hampshire,0,0
2020-01-22,New Hampshire,0,0
2020-01-23,New Hampshire,0,0
2020-01-24,New Hampshire,0,0
2020-01-25,New Hampshire,0,0
2020-01-26,New Hampshire,0,0
2020-01-27,New Hampshire,0,0
2020-01-28,New Hampshire,0,0
2020-01-29,New Hampshire,0,0
2020-01-30,New Hampshire,0,0
2020-01-31,New Hampshire,0,0
2020-02-01,New Hampshire,0,0
2020-02-02,New Hampshire,0,0
2020-02-03,New Hampshire,0,0
2020-02-04,New Hampshire,0,0
2020-02-05,New Hampshire,0,0
2020-02-06,New Hampshire,0,0
2020-02-07,New Hampshire,0,0
2020-02-08,New Hampshire,0,0
2020-02-09,New Hampshire,0,0
2020-02-10,New Hampshire,0,0
2020-02-11,New Hampshire,0,0
2020-02-12,New Hampshire,0,0
2020-02-13,New Hampshire,0,0
2020-02-14,New Hampshire,0,0
2020-02-15,New Hampshire,0,0
2020-02-16,New Hampshire,0,0
2020-02-17,New Hampshire,0,0
2020-02-18,New Hampshire,0,0
2020-02-19,New Hampshire,0,0
2020-02-20,New Hampshire,0,0
2020-02-21,New Hampshire,0,0
2020-02-22,New Hampshire,0,0
2020-02-23,New Hampshire,0,0
2020-02-24,New Hampshire,0,0
2020-02-25,New Hampshire,0,0
2020-02-26,New Hampshire,0,0
2020-02-27,New Hampshire,0,0
2020-02-28,New Hampshire,0,0
2020-02-29,New Hampshire,0,0
2020-03-01,New Hampshire,0,0
2020-01-21,New Jersey,0,0
2020-01-22,New Jersey,0,0
2020-01-23,New Jersey,0,0
2020-01-24,New Jersey,0,0
2020-01-25,New Jersey,0,0
2020-01-26,New Jersey,0,0
2020-01-27,New Jersey,0,0
2020-01-28,New Jersey,0,0
2020-01-29,New Jersey,0,0
2020-01-30,New Jersey,0,0
2020-01-31,New Jersey,0,0
2020-02-01,New Jersey,0,0
2020-02-02,New Jersey,0,0
2020-02-03,New Jersey,0,0
2020-02-04,New Jersey,0,0
2020-02-05,New Jersey,0,0
2020-02-06,New Jersey,0,0
2020-02-07,New Jersey,0,0
2020-02-08,New Jersey,0,0
2020-02-09,New Jersey,0,0
2020-02-10,New Jersey,0,0
2020-02-11,New Jersey,0,0
2020-02-12,New Jersey,0,0
2020-02-13,New Jersey,0,0
2020-02-14,New Jersey,0,0
2020-02-15,New Jersey,0,0
2020-02-16,New Jersey,0,0
2020-02-17,New Jersey,0,0
2020-02-18,New Jersey,0,0
2020-02-19,New Jersey,0,0
2020-02-20,New Jersey,0,0
2020-02-21,New Jersey,0,0
2020-02-22,New Jersey,0,0
2020-02-23,New Jersey,0,0
2020-02-24,New Jersey,0,0
2020-02-25,New Jersey,0,0
2020-02-26,New Jersey,0,0
2020-02-27,New Jersey,0,0
2020-02-28,New Jersey,0,0
2020-02-29,New Jersey,0,0
2020-03-01,New Jersey,0,0
2020-03-02,New Jersey,0,0
2020-03-03,New Jersey,0,0
2020-01-21,New Mexico,0,0
2020-01-22,New Mexico,0,0
2020-01-23,New Mexico,0,0
2020-01-24,New Mexico,0,0
2020-01-25,New Mexico,0,0
2020-01-26,New Mexico,0,0
2020-01-27,New Mexico,0,0
2020-01-28,New Mexico,0,0
2020-01-29,New Mexico,0,0
2020-01-30,New Mexico,0,0
2020-01-31,New Mexico,0,0
2020-02-01,New Mexico,0,0
2020-02-02,New Mexico,0,0
2020-02-03,New Mexico,0,0
2020-02-04,New Mexico,0,0
2020-02-05,New Mexico,0,0
2020-02-06,New Mexico,0,0
2020-02-07,New Mexico,0,0
2020-02-08,New Mexico,0,0
2020-02-09,New Mexico,0,0
